Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Yaw,Pitch,Roll
0.44600000000000034,0.28480784831639744,-4.08158890140401e-17,0.2745971722903027,0.969036863446878,-3.6295914860032847e-16,1.03843530513453,-1.8801895583629517e-17,-0.2724045236570035,1.8681019732730059e-16
0.44800000000000034,0.2867459220432912,-4.154180731124076e-17,0.2766740429005718,0.9688064187859708,-3.668758706059549e-16,1.0405440245629922,-1.916222645983748e-17,-0.27398489935550385,1.8509711901258117e-16
0.45000000000000034,0.2886835348808631,-4.227555905245267e-17,0.2787551309496978,0.9685419101004459,-3.7075186202756153e-16,1.042629768484007,-1.9499956927796197e-17,-0.27555598538004883,1.8326897146833513e-16
0.45200000000000035,0.29062061870106404,-4.3017062776507795e-17,0.2808403904866658,0.9682436102269892,-3.7458478304101865e-16,1.0446925322861458,-1.9814734305308903e-17,-0.2771178118043021,1.8110347852137693e-16
0.45400000000000035,0.292557105921518,-4.376623234258983e-17,0.2829297755512381,0.9679117905771407,-3.7836765278550893e-16,1.0467323123685444,-2.010627324887077e-17,-0.2786704117811408,1.786004268577207e-16
0.45600000000000035,0.2944929295026723,-4.452296764816085e-17,0.2850232401759752,0.9675467210732586,-3.8209351026741613e-16,1.0487491061316538,-2.035492345581784e-17,-0.28021382141924883,1.7575426270042655e-16
0.45800000000000035,0.29642802294481885,-4.528715466869568e-17,0.2871207383882385,0.967148670087516,-3.857553104830901e-16,1.0507429119674683,-2.0579562440294623e-17,-0.2817480796595706,1.7245895103496945e-16
0.46000000000000035,0.2983623202849939,-4.6058665289661863e-17,0.2892222242121734,0.9667179043839161,-3.8934381477933755e-16,1.0527137292492657,-2.0789476154054903e-17,-0.28327322815173755,1.6882797091471646e-16
0.46200000000000035,0.3002957560937617,-4.683735291922054e-17,0.2913276516706719,0.9662546890633096,-3.9285217600071287e-16,1.0546615583208985,-2.0974752537578295e-17,-0.2847893111305783,1.6496949248124083e-16
0.46400000000000036,0.3022282654718883,-4.7623057271221964e-17,0.29343697478731373,0.9657592875113985,-3.962758263731774e-16,1.056586400485668,-2.1125378577484447e-17,-0.2862963752928211,1.6065852032306127e-16
0.46600000000000036,0.3041597840469111,-4.8415608923968317e-17,0.2955501475882851,0.9652319613497049,-3.9960554132700625e-16,1.058488257994819,-2.125068815543364e-17,-0.2877944696740936,1.558975116168451e-16
0.46800000000000036,0.3060902479696105,-4.921482000662233e-17,0.2976671241042747,0.9646729703894823,-4.028321740774058e-16,1.060367134035688,-2.1359986124336836e-17,-0.28928364552632657,1.5091103064488145e-16
0.47000000000000036,0.30801959391038947,-5.002048435477714e-17,0.29978785837234606,0.964082572588545,-4.0595126324380077e-16,1.0622230327195392,-2.1443367083851684e-17,-0.29076395619566214,1.4558514996527077e-16
0.47200000000000036,0.30994775905556654,-5.083238688126474e-17,0.30191230443778516,0.963461024010988,-4.08956007164474e-16,1.0640559590691192,-2.14811112066594e-17,-0.2922354570009669,1.39692030850826e-16
0.47400000000000037,0.3118746811035885,-5.1650298895593685e-17,0.3040404163559234,0.9628085787897678,-4.118349221132317e-16,1.0658659190059636,-2.14922272782466e-17,-0.2936982051130494,1.3357127143841917e-16
0.47600000000000037,0.31380029826116806,-5.247396873982015e-17,0.3061721481939353,0.9621254890921138,-4.1458357668379e-16,1.0676529193374868,-2.1476474473585204e-17,-0.295152259434675,1.2711164742812245e-16
0.47800000000000037,0.3157245492393523,-5.330313589318773e-17,0.3083074540326103,0.9614120050877356,-4.171952570955018e-16,1.0694169677438836,-2.1423777551636455e-17,-0.2965976804814742,1.2019906762758615e-16
0.48000000000000037,0.31764737324952774,-5.4137526407378735e-17,0.31044628796809803,0.9606683749197914,-4.1966092465981466e-16,1.071158072764873,-2.1343687799833717e-17,-0.2980345302638332,1.1316921301554515e-16
0.4820000000000004,0.3195687099993673,-5.4976848256698364e-17,0.31258860411362777,0.9598948446785801,-4.219784876947588e-16,1.072876243786314,-2.1226460845446004e-17,-0.29946287216985606,1.0590806438679162e-16
0.4840000000000004,0.3214884996887245,-5.582080523208789e-17,0.3147343566012004,0.9590916583779185,-4.2414352200281857e-16,1.0745714910267168,-2.1081549067547197e-17,-0.3008827708494854,9.830721407487631e-17
0.4860000000000004,0.32340668300548037,-5.666909227609352e-17,0.31688349958325385,0.958259057934162,-4.261493810534998e-16,1.076243825523682,-2.0918428807053184e-17,-0.30229429209986314,9.048037288928643e-17
0.4880000000000004,0.3253232011213487,-5.752139103820053e-17,0.3190359872343012,0.9573972831478264,-4.2799177094554624e-16,1.0778932591202877,-2.072720394209619e-17,-0.30369750275201474,8.231349246441232e-17
0.4900000000000004,0.3272379956876444,-5.837737458009162e-17,0.32119177375254176,0.956506571687768,-4.296640786012806e-16,1.0795198044514553,-2.051747423230192e-17,-0.3050924705589332,7.392034765734427e-17
0.4920000000000004,0.32915100883101994,-5.923670273729418e-17,0.32335081336144467,0.955587159077875,-4.311620392949092e-16,1.0811234749303125,-2.0289046964333433e-17,-0.30647926408514,6.518978653297641e-17
0.4940000000000004,0.3310621831491757,-6.0099026815884e-17,0.3255130603113053,0.9546392786862237,-4.324791244807688e-16,1.0827042847345807,-2.0022158736296986e-17,-0.3078579525977971,5.600473990552494e-17
0.4960000000000004,0.3329714617065481,-6.096398506484554e-17,0.32767846888077445,0.9536631617166518,-4.336064489125348e-16,1.0842622487930083,-1.973605603091734e-17,-0.30922860595943746,4.6592923952311403e-17
0.4980000000000004,0.33487878802998144,-6.183119796267061e-17,0.3298469933783605,0.9526590372026984,-4.3453979667364685e-16,1.0857973827718694,-1.9420922394798958e-17,-0.3105912945223862,3.6951274962937983e-17
0.5000000000000003,0.33678410610438686,-6.27002775560179e-17,0.3320185881439042,0.9516271320038604,-4.3527491363532287e-16,1.0873097030615508,-1.9436508683301195e-17,-0.3119460890249344,2.730205722049164e-17
0.5020000000000003,0.3386873603683946,-6.357082738328855e-17,0.33419320755002735,0.9505676708041133,-4.3581171744002795e-16,1.0887992267632458,-1.9462367298095574e-17,-0.31329306048933026,1.7658291274609455e-17
0.5040000000000003,0.3405884957100028,-6.44424508181686e-17,0.33637080600355385,0.9494808761126431,-4.361507113823578e-16,1.0902659716757734,-1.946929989811483e-17,-0.3146322801216457,7.788990160245598e-18
0.5060000000000003,0.3424874574622281,-6.531475224093331e-17,0.3385513379469054,0.9483669682667362,-4.3628772252878573e-16,1.0917099562825419,-1.9506034895430614e-17,-0.31596381921357813,-2.06876521629772e-18
0.5080000000000003,0.34438419139876153,-6.618732768599088e-17,0.3407347578594705,0.9472261654367714,-4.3622336207178836e-16,1.0931311997386715,-1.9524153889862628e-17,-0.31728774904623924,-1.1931032740792213e-17
0.5100000000000003,0.34627864372963507,-6.705977441013445e-17,0.34292102025894783,0.9460586836332593,-4.359579667898856e-16,1.094529721858296,-1.9874634896745263e-17,-0.3186041407959841,-2.1463816032605152e-17
0.5120000000000003,0.3481707610969016,-6.793169034371422e-17,0.34511007970266444,0.9448647367158713,-4.3549823938180673e-16,1.0959055431020543,-2.0246524675984282e-17,-0.31991306544232956,-3.065315809017939e-17
0.5140000000000003,0.35006049057033334,-6.880268682247784e-17,0.34730189078886853,0.9436445364044032,-4.348514975176205e-16,1.0972586845647903,-2.063034075551576e-17,-0.3212145936780076,-3.983499709144613e-17
0.5160000000000003,0.35194777964314217,-6.967238981751309e-17,0.3494964081579981,0.9423982922916129,-4.340182366829136e-16,1.0985891679634712,-2.074335313832913e-17,-0.32250879582119857,-4.876676417896361e-17
0.5180000000000003,0.3538325762277254,-7.054042629087891e-17,0.351693586493925,0.9411262118578763,-4.33004222137378e-16,1.09989701562534,-2.0858699157214093e-17,-0.3237957417299834,-5.769610341184667e-17
0.5200000000000004,0.35571482865144116,-7.140643473515367e-17,0.3538933805251757,0.939828500487601,-4.318098590014212e-16,1.1011822504763125,-2.0976265564264155e-17,-0.32507550071905444,-6.695608734883464e-17
0.5220000000000004,0.35759448565241636,-7.227005445315651e-17,0.35609574502612834,0.9385053614873393,-4.304288191629174e-16,1.1024448960296298,-2.1105812289284706e-17,-0.3263481414787199,-7.621160622124055e-17
0.5240000000000004,0.35947149637539105,-7.313091209148234e-17,0.3583006348181876,0.9371569961055405,-4.2886154638069344e-16,1.103684976374778,-2.095451617283053e-17,-0.32761373199623517,-8.511253844218452e-17
0.5260000000000004,0.36134581036760216,-7.398863518424372e-17,0.36050800477093714,0.9357836035538826,-4.2711594658110057e-16,1.104902516166684,-2.0835190645097285e-17,-0.3288723394794908,-9.37803066647747e-17
0.5280000000000004,0.3632173775747099,-7.484286707740592e-17,0.3627178098032705,0.9343853810301237,-4.2519703985377046e-16,1.1060975406151947,-2.0728536768834885e-17,-0.330124030283084,-1.0233200343817303e-16
0.5300000000000004,0.36508614833677017,-7.569326115711346e-17,0.3649300048845009,0.9329625237424121,-4.231074988528983e-16,1.107270075474852,-2.0644669061401004e-17,-0.33136886983680075,-1.1065324142823357e-16
0.5320000000000004,0.366952073384255,-7.653947615481926e-17,0.3671445450354506,0.931515224934995,-4.2085227288104906e-16,1.108420147034964,-2.0583901001143936e-17,-0.33260692257652813,-1.1874379223103572e-16
0.5340000000000004,0.36881510383412497,-7.738118070058136e-17,0.3693613853295205,0.9300436759152656,-4.184362986669479e-16,1.109547782109988,-2.0233158908104762e-17,-0.33383825187761856,-1.2659598526624513e-16
0.5360000000000004,0.3706751911859555,-7.821805329791526e-17,0.37158048089374046,0.9285480660820876,-4.158651184816713e-16,1.1106530080302224,-2.0199598271170282e-17,-0.335062919990723,-1.3445380088032465e-16
0.5380000000000004,0.37253228731811966,-7.90497835348786e-17,0.3738017869098009,0.9270285829553367,-4.1313846533592717e-16,1.1117358526328187,-2.018991754854437e-17,-0.3362809879801064,-1.4196934600278493e-16
0.5400000000000004,0.37438634448403035,-7.987606046555046e-17,0.3760252586150666,0.9254854122065995,-4.1026347014457587e-16,1.112796344253116,-2.0214336584521516e-17,-0.33749251566445865,-1.4902915340101346e-16
0.5420000000000004,0.37623731530844357,-8.069658740583961e-17,0.37825085130357283,0.9239187376909688,-4.072494953539242e-16,1.1138345117163013,-2.0273274149739545e-17,-0.3386975615602113,-1.557439335584457e-16
0.5440000000000004,0.3780851527838255,-8.151108639654746e-17,0.3804785203270054,0.9223287414798759,-4.0410365900562346e-16,1.1148503843294018,-2.0347399038667307e-17,-0.3398961828273656,-1.623419932982542e-16
0.5460000000000004,0.37992981026678524,-8.23192937145587e-17,0.3827082210956642,0.9207156038949003,-4.0082852679893134e-16,1.115843991873606,-2.0446659401391935e-17,-0.34108843521783844,-1.6881992859274062e-16
0.5480000000000004,0.38177124147457503,-8.312095076815657e-17,0.38493990907941145,0.9190795035424976,-3.974267072440199e-16,1.116815364596924,-2.0561606064952527e-17,-0.34227437302632746,-1.749587358305354e-16
0.5500000000000004,0.38360940048166003,-8.391580418264461e-17,0.3871735398086053,0.9174206173495859,-3.939051802160969e-16,1.1177645332071797,-2.069263820488041e-17,-0.34345404904369675,-1.807581999433725e-16
0.5520000000000004,0.3854442417163592,-8.47036145430768e-17,0.38940906887501964,0.9157391205999337,-3.90270907371656e-16,1.118691528865342,-2.0869479093472096e-17,-0.3446275145128795,-1.8631923705782054e-16
0.5540000000000004,0.3872757199575591,-8.548415635782012e-17,0.39164645193275033,0.9140351869712897,-3.8652877036276175e-16,1.1195963831791933,-2.1397362655386984e-17,-0.3457948190872949,-1.915373294843887e-16
0.5560000000000004,0.38910379033150166,-8.625721389854564e-17,0.3938856446991087,0.9123089885731988,-3.8268518340969994e-16,1.1204791281973339,-2.1981948680419346e-17,-0.34695601079177124,-1.962898299106994e-16
0.5580000000000004,0.39092840830864806,-8.702258426536505e-17,0.39612660295550334,0.9105606959854452,-3.7874946649548004e-16,1.1213397964035228,-2.2613935047300882e-17,-0.34811113598596843,-2.00469645690137e-16
0.5600000000000004,0.39274952970061894,-8.778008319835601e-17,0.3983692825483104,0.9087904782970687,-3.747330489963381e-16,1.1221784207113539,-2.3303664481855136e-17,-0.3492602393302866,-2.0407504035161982e-16
0.5620000000000004,0.39456711065721306,-8.852954929634868e-17,0.4006136393897331,0.9069985031458969,-3.706473394371344e-16,1.122995034459265,-2.4041810346004577e-17,-0.35040336375425035,-2.0721798148842062e-16
0.5640000000000004,0.3963811076635049,-8.927084397522295e-17,0.4028596294586516,0.9051849367585386,-3.665015093693318e-16,1.1237896714058766,-2.4523299953761398e-17,-0.35154055042735227,-2.0989312194921645e-16
0.5660000000000004,0.39819147753702194,-9.000384699396161e-17,0.4051072088014634,0.903349943990785,-3.623053658813503e-16,1.124562365725661,-2.5024161715235708e-17,-0.35267183873233965,-2.1233844268772942e-16
0.5680000000000004,0.3999981774250035,-9.07284577257243e-17,0.4073563335329147,0.9014936883683644,-3.580634909064867e-16,1.1253131520049335,-2.555454152559827e-17,-0.3537972662409249,-2.1443933194717423e-16
0.5700000000000004,0.4018011648017402,-9.144458470753728e-17,0.4096069598369246,0.8996163321279976,-3.5378269504236874e-16,1.1260420652381673,-2.610484102524158e-17,-0.3549168686918996,-2.1619997554709347e-16
0.5720000000000004,0.4036003974659962,-9.215215009762202e-17,0.4118590439674009,0.8977180362587035,-3.4946970281421083e-16,1.1267491408246242,-2.6369249016552063e-17,-0.35603067997162974,-2.1783871625025625e-16
0.5740000000000004,0.4053958335385136,-9.285108950325044e-17,0.41411254224905014,0.895798960543302,-3.4512750330481395e-16,1.1274344145652981,-2.6633905024441037e-17,-0.3571387320969076,-2.1936691426193202e-16
0.5760000000000004,0.40718743145960024,-9.354134450986007e-17,0.41636741107818076,0.8938592636000658,-3.4075831769382273e-16,1.1280979226601682,-2.6898815939280965e-17,-0.35824105520013416,-2.2100660706244164e-16
0.5780000000000004,0.40897514998680035,-9.422286114524771e-17,0.4186236069235011,0.8918991029244709,-3.3635999483210506e-16,1.1287397017057523,-2.716386302802665e-17,-0.35933767751680484,-2.2275783163755853e-16
0.5800000000000004,0.4107589481926493,-9.489558113491192e-17,0.42088108632691257,0.8899186349309981,-3.319303892857899e-16,1.12935978869296,-2.7428929690140254e-17,-0.3604286253752698,-2.2462062462029268e-16
0.5820000000000004,0.41253878546251127,-9.55594419134835e-17,0.4231398059042985,0.8879180149949378,-3.2746736132123996e-16,1.129958221005236,-2.770400578100446e-17,-0.3615139231887358,-2.2636940897374775e-16
0.5840000000000004,0.41431462149250115,-9.621437663612598e-17,0.42539972234630896,0.8858973974941532,-3.2297317985093035e-16,1.1305350364169882,-2.796930335713694e-17,-0.3625935934494808,-2.2812217119766963e-16
0.5860000000000004,0.41608641628748944,-9.686032299582784e-17,0.42766079241914295,0.8838569358507541,-3.184478359426689e-16,1.1310902730922967,-2.822488667743462e-17,-0.3636676567252447,-2.297679019244182e-16
0.5880000000000004,0.41785413015919093,-9.749721866771317e-17,0.42992297296532755,0.8817967825726403,-3.1389349346768785e-16,1.1316239695838923,-2.8480784354022626e-17,-0.3647361316577616,-2.3130306422216606e-16
0.5900000000000004,0.4196177237243362,-9.812500565464854e-17,0.4321862209044953,0.879717089294869,-3.093123589928543e-16,1.1321361648324015,-2.87369864392717e-17,-0.36579903496339855,-2.3283867917543174e-16
0.5920000000000004,0.42137715790292596,-9.874363037263425e-17,0.43445049323416013,0.8776180068208057,-3.0470446439715953e-16,1.1326268981658485,-2.898359330386328e-17,-0.3668563814358616,-2.3437828816345203e-16
0.5940000000000004,0.4231323939165676,-9.935303930142857e-17,0.4367157470304918,0.8754996851630165,-3.0006979331318514e-16,1.1330962092994081,-2.8962973283454627e-17,-0.3679081839509306,-2.355712880711521e-16
0.5960000000000004,0.4248833932868936,-9.995317888805494e-17,0.43898193944909064,0.8733622735838634,-2.9541571526287075e-16,1.1335441383353997,-2.8952780734105465e-17,-0.3689544534731828,-2.3665087553756073e-16
0.5980000000000004,0.42663011783406135,-1.0054401031858068e-16,0.44124902772576147,0.8712059206357635,-2.907444552590769e-16,1.1339707257635165,-2.8953058475098465e-17,-0.36999519906466344,-2.375059651596181e-16
0.6000000000000004,0.4283725296753329,-1.0112549922909883e-16,0.4435169691772885,0.869030774201073,-2.860603924942526e-16,1.134376012461281,-2.895412330817911e-17,-0.37103042789546226,-2.380289938571644e-16
0.6020000000000004,0.4301105912237351,-1.0169762001408733e-16,0.44578572120221105,0.8668369815315626,-2.8137000504475e-16,1.134760039694717,-2.896627545614431e-17,-0.3720601452561506,-2.382162134298275e-16
0.6040000000000004,0.4318442651867982,-1.0226036002417683e-16,0.44805524128160046,0.8646246892874468,-2.7667980245804293e-16,1.1351228491192324,-2.898960885047474e-17,-0.3730843545720373,-2.3828958693597066e-16
0.6060000000000004,0.4335735145653731,-1.0281371962909292e-16,0.45032548697983893,0.8623940435759344,-2.7199196844916587e-16,1.1354644827807012,-2.903425724368236e-17,-0.37410305741919603,-2.3813434676951825e-16
0.6080000000000004,0.43529830265252495,-1.0335770356599125e-16,0.45259641594540034,0.8601451899892663,-2.6731088158646573e-16,1.135784983116738,-2.90804383831066e-17,-0.3751162535422192,-2.377576469740752e-16
0.6100000000000004,0.43701859303250346,-1.0389232532916418e-16,0.4548679859116338,0.8578782736422101,-2.6264081303034844e-16,1.1360843929581543,-2.914822359831346e-17,-0.3761239408736527,-2.3726225918541303e-16
0.6120000000000004,0.43873434957978785,-1.0441760695522488e-16,0.4571401546975501,0.8555934392089817,-2.57983987616986e-16,1.13636275553059,-2.9227722937120825e-17,-0.3771261155550606,-2.3665261607803605e-16
0.6140000000000004,0.44044553645820583,-1.0493357493045885e-16,0.45941288020861126,0.8532908309595616,-2.533425596991801e-16,1.1366201144563064,-2.899052641228397e-17,-0.37812277195967625,-2.359396080688848e-16
0.6160000000000004,0.44215211812012495,-1.0544026004985721e-16,0.4616861204375239,0.8509705927953821,-2.487192285587587e-16,1.1368565137561373,-2.8745024739190445e-17,-0.37911390271658774,-2.352315880263789e-16
0.6180000000000004,0.4438540593057157,-1.0593769850697473e-16,0.46395983346503616,0.8486328682843559,-2.441138932770663e-16,1.1370719978515844,-2.84812409116371e-17,-0.3800994987364093,-2.3453227661795906e-16
0.6200000000000004,0.4455513250422844,-1.0642592629352887e-16,0.46623397746073936,0.8462778006952211,-2.3952640539668583e-16,1.1372666115670487,-2.820917518011119e-17,-0.38107954923838955,-2.337269964705582e-16
0.6220000000000004,0.4472438806436748,-1.0690497910432224e-16,0.46850851068387345,0.8439055330311789,-2.3495880236813095e-16,1.1374404001321896,-2.792873568507451e-17,-0.38205404177890595,-2.330378490972048e-16
0.6240000000000004,0.4489316917097372,-1.073748967090585e-16,0.47078339148413784,0.8415162080628009,-2.304088437076626e-16,1.1375934091844007,-2.7640005708719398e-17,-0.3830229622812941,-2.323529584711182e-16
0.6260000000000004,0.4506147241258628,-1.0783571439647383e-16,0.47305857830250664,0.8391099683601833,-2.258764456622006e-16,1.137725684771394,-2.7342897042893572e-17,-0.3839862950669626,-2.316732246291042e-16
0.6280000000000004,0.45229294406258314,-1.0828746728779823e-16,0.4753340296720494,0.8366869563243272,-2.2136150801259433e-16,1.1378372733538815,-2.7037283228758533e-17,-0.38494402288774004,-2.3122076132226316e-16
0.6300000000000004,0.4539663179752318,-1.0873019030382343e-16,0.47760970421875715,0.834247314217728,-2.168596703343889e-16,1.137928221808347,-2.6733104623788038e-17,-0.3858961269594052,-2.307698083928653e-16
0.6320000000000005,0.4556348126036672,-1.0916390964449221e-16,0.47988556066237387,0.8317911841941518,-2.1237088738363372e-16,1.137998577429896,-2.6450400741874694e-17,-0.3868425869963467,-2.3020177796462472e-16
0.6340000000000005,0.45729839497205554,-1.0958865141925948e-16,0.48216155781723363,0.8293187083275846,-2.0789733514578248e-16,1.1380483879351748,-2.644886781355465e-17,-0.3877833812473011,-2.2997278872529934e-16
0.6360000000000005,0.4589570323887107,-1.1000444608955104e-16,0.484437654593104,0.8268300286403376,-2.0343180977715964e-16,1.1380777014653525,-2.6748771199690762e-17,-0.38871848653211805,-2.2974111971938715e-16
0.6380000000000005,0.4606106924459914,-1.1041130970910536e-16,0.4867138099960347,0.8243252871302935,-1.9897359258452953e-16,1.1380865665891506,-2.7050484801733298e-17,-0.3896478782794996,-2.2939818384924745e-16
0.6400000000000005,0.462259343020252,-1.1080925689427442e-16,0.488989983129213,0.8218046257972801,-1.945247792083859e-16,1.138075032305917,-2.7344044385198696e-17,-0.3905715305656624,-2.2894776473522777e-16
0.6420000000000005,0.4639029522718466,-1.111983064526912e-16,0.49126613319382484,0.8192681866685598,-1.900874125809265e-16,1.13804314804873,-2.763950522104511e-17,-0.39148941615387134,-2.2849708073200267e-16
0.6440000000000005,0.4655414886451837,-1.1157848127785306e-16,0.4935422194899223,0.8167161118234231,-1.8566146117247398e-16,1.1379909636875278,-2.794182264683074e-17,-0.3924015065347921,-2.2815525543834896e-16
0.6460000000000005,0.46717492086883056,-1.11949804200198e-16,0.4958182014172973,0.8141485434168753,-1.8124480268810392e-16,1.1379185295322498,-2.8240937396620914e-17,-0.3933077719676107,-2.278150949171975e-16
0.6480000000000005,0.4688032179556643,-1.1231229380557422e-16,0.4980940384763618,0.8115656237024086,-1.7683738586162305e-16,1.137825896335984,-2.8536849318570836e-17,-0.3942081815218705,-2.274766103977721e-16
0.6500000000000005,0.47042634920306914,-1.1266596857729747e-16,0.5003696902690338,0.8089674950538511,-1.7243915961143722e-16,1.1377131152981108,-2.8824600263057825e-17,-0.3951027031199734,-2.270306969179629e-16
0.6520000000000005,0.47204428419317684,-1.1301084689652035e-16,0.50264511649963,0.8063542999862858,-1.6805215828632116e-16,1.1375802380674338,-2.9109250153323147e-17,-0.39599130358029555,-2.265864543719746e-16
0.6540000000000005,0.47365699279314943,-1.1334695121309298e-16,0.5049202769757648,0.8037261811760337,-1.6367632780216356e-16,1.1374273167452895,-2.9405845703277634e-17,-0.39687394866086717,-2.261380831389793e-16
0.6560000000000005,0.4752644451555015,-1.136743038686973e-16,0.5071951316092553,0.8010832814796968,-1.593116846505293e-16,1.137254403888627,-2.9714402948937385e-17,-0.397750603103565,-2.2568553828303955e-16
0.6580000000000005,0.4768666117184609,-1.1399292723799836e-16,0.5094696404170326,0.7984257439522572,-1.549582455678398e-16,1.13706155251305,-3.003493800463072e-17,-0.3986212306787696,-2.2522877520618003e-16
0.6600000000000005,0.4784634632063654,-1.1430284372913405e-16,0.5117437635220586,0.7957537118642292,-1.5061602753670283e-16,1.1368488160958132,-3.036244574607869e-17,-0.3994857942304359,-2.247697006663306e-16
0.6620000000000005,0.48005497063009384,-1.1460407578420745e-16,0.5140174611542503,0.7930673287178632,-1.462850243910724e-16,1.1366162485787632,-3.068186760965797e-17,-0.40034425572152993,-2.243141559582896e-16
0.6640000000000005,0.48164110528752957,-1.148966458329896e-16,0.5162906936514078,0.7903667382624008,-1.4196516007452409e-16,1.1363639043712181,-3.1003299567183633e-17,-0.40119657627978267,-2.237472062115714e-16
0.6660000000000005,0.4832218387640544,-1.1518057615313865e-16,0.5185634214601502,0.7876520845083809,-1.3765850086025405e-16,1.136091838352778,-3.133678255642742e-17,-0.40204271624371346,-2.231759428434441e-16
0.6680000000000005,0.48479714293307113,-1.1545589315485916e-16,0.5208356051368558,0.7849235117409988,-1.3336506088617507e-16,1.1358001058760576,-3.167222428131754e-17,-0.4028826352088745,-2.227153042591707e-16
0.6700000000000005,0.48636698995655314,-1.157226232766315e-16,0.5231072053486079,0.7821811645325202,-1.2908271626216246e-16,1.1354887627693342,-3.2014677853498054e-17,-0.4037162920742727,-2.2225227962148304e-16
0.6720000000000005,0.4879313522856182,-1.1598078870915583e-16,0.5253781828741465,0.7794251877537519,-1.2481146188108757e-16,1.1351578653391055,-3.2349058080809585e-17,-0.4045436450889192,-2.2179277978190995e-16
0.6740000000000005,0.4894902026611257,-1.16230411632918e-16,0.5276484986048248,0.7766557265845764,-1.2055122306263885e-16,1.1348074703725475,-3.267531071626265e-17,-0.40536465189846427,-2.2144787353261857e-16
0.6760000000000005,0.49104351411429487,-1.1647151407904327e-16,0.5299181135455698,0.773872926523551,-1.1629983927711128e-16,1.1344376351398697,-3.3013526881653517e-17,-0.4061792695918719,-2.210986328198258e-16
0.6780000000000005,0.492591259967342,-1.167041137575975e-16,0.5321869888158496,0.771076933396581,-1.1205733246167852e-16,1.1340484173965564,-3.3343623783754986e-17,-0.4069874547480897,-2.2064194182504382e-16
0.6800000000000005,0.49413341383413517,-1.1692822842252085e-16,0.5344550856506427,0.7682678933646707,-1.078257143156436e-16,1.1336398753854928,-3.366569325668234e-17,-0.4077891634826723,-2.2007778847281715e-16
0.6820000000000005,0.4956699496208645,-1.1714387985115214e-16,0.5367223654014137,0.7654459529307608,-1.03606991656316e-16,1.1332120678389668,-3.399483642951018e-17,-0.4085843514943147,-2.1951122450499912e-16
0.6840000000000005,0.49720084152672606,-1.1735109383446477e-16,0.5389887895370916,0.76261125894566,-9.940115699112537e-17,1.132765053980541,-3.431593577984279e-17,-0.4093729741112547,-2.1894824116338868e-16
0.6860000000000005,0.4987260640446174,-1.1754989614844703e-16,0.5412543196450527,0.7597639586130795,-9.520813363528502e-17,1.1322988935267917,-3.431113231037951e-17,-0.4101549863375035,-2.1851617854940307e-16
0.6880000000000005,0.5002455919618436,-1.177403124157176e-16,0.5435189174321062,0.7569041994937803,-9.102637486340914e-17,1.1318136466889073,-3.4267678346516905e-17,-0.4109303428988661,-2.1821166329385348e-16
0.6900000000000005,0.5017594003608311,-1.1792236516544441e-16,0.545782544725484,0.7540321295088422,-8.685359062401636e-17,1.1313093741741411,-3.3897810091801376e-17,-0.4116989982887094,-2.178161111652491e-16
0.6920000000000005,0.5032674646198488,-1.1809607234669245e-16,0.5480451634738324,0.7511478969420681,-8.269240631004286e-17,1.1307861371871166,-3.353960935125682e-17,-0.41246090681344394,-2.1741707567478654e-16
0.6940000000000005,0.504769760413733,-1.1826145715931255e-16,0.5503067357482065,0.7482516504415311,-7.854284356451147e-17,1.130243997430977,-3.317289098804427e-17,-0.4132160226376787,-2.1702261479861623e-16
0.6960000000000005,0.506266263714616,-1.1841854284644158e-16,0.5525672237430685,0.7453435390202814,-7.440483196604791e-17,1.1296830171083783,-3.2797594604959486e-17,-0.4139642998290153,-2.1663276842478541e-16
0.6980000000000005,0.5077569507926566,-1.1856735251037367e-16,0.5548265897772853,0.7424237120562212,-7.027830093565536e-17,1.1291032589223184,-3.241877438982901e-17,-0.4147056924024452,-2.1624551711336136e-16
0.7000000000000005,0.5092417982167691,-1.18707909112245e-16,0.5570847962951299,0.739492319291164,-6.616320302292885e-17,1.128504786076803,-3.2031379158045007e-17,-0.4154401543643159,-2.1586289887963836e-16
0.7020000000000005,0.5107207828553514,-1.1884023551829084e-16,0.5593418058672834,0.7365495108290913,-6.205946790946459e-17,1.1278876622773388,-3.1635364786698726e-17,-0.41616763975583254,-2.155959682164289e-16
0.7040000000000005,0.5121938818770095,-1.1896435445410978e-16,0.5615975811918381,0.7335954371336203,-5.796496483359024e-17,1.1272519517312585,-3.123070363271858e-17,-0.4168881026960641,-2.1544475021822783e-16
0.7060000000000005,0.5136610727512768,-1.1908028438377697e-16,0.5638520850953006,0.730630249024699,-5.3877568365835654e-17,1.1265977191478673,-3.080221673928581e-17,-0.4176014974244207,-2.1519336479333547e-16
0.7080000000000005,0.5151223332493262,-1.1918803952050863e-16,0.5661052805335963,0.7276540976745425,-4.9799203341688996e-17,1.1259250297384136,-3.036005886942619e-17,-0.418307778342574,-2.1494814607331006e-16
0.7100000000000005,0.5165776414446753,-1.19287637927192e-16,0.5683571305930731,0.7246671346028281,-4.57297918125257e-17,1.1252339492158778,-3.023846445283105e-17,-0.41900690005578983,-2.1468426983132117e-16
